trial,phase,candidate_id,edge_type,driver,strength,active,effective_weight,effective_exchange_weight,drivers,requires,affinity,competition_groups,requires_glial_network,mediating_glia,generated_from
28,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.24122507772545687,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
28,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
28,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
28,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
28,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
28,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
28,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
28,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
28,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07309850840165359,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
28,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22660537604512615,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
28,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.1096477626024804,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
28,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.19209441685390455,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
28,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.14124119809161226,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
28,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.4035462802617493,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
28,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12362848466446114,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
28,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.09845591989572888,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
28,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.17229785981752554,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
28,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.4922795994786444,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
28,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
29,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
29,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.15311409693273464,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
29,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.24060786660858305,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
29,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
29,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
29,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
29,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
29,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
29,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
29,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
29,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07291147472987365,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
29,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.2260255716626083,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
29,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.10936721209481047,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
29,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.1909974904119531,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
29,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.14025363413038971,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
29,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.40072466894397063,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
29,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12291765389963215,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
29,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.09734517801331344,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
29,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.17035406152329852,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
29,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.4867258900665672,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
29,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
30,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
30,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.15276060329307056,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
30,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.24005237660339662,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
30,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
30,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
30,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
30,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
30,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
30,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
30,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
30,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.0727431444252717,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
30,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22550374771834228,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
30,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.10911471663790755,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
30,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.19011994925839193,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
30,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.13946358296141168,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
30,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.3984673798897477,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
30,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12234898928776897,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
30,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.0964565845073811,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
30,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.16879902288791687,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
30,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.4822829225369054,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
30,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
31,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
31,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.15244245901737286,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
31,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.2395524355987288,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
31,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
31,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
31,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
31,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
31,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
31,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
31,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
31,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07259164715112994,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
31,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.2250341061685028,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
31,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.1088874707266949,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
31,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.189417916335543,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
31,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.13883154202622924,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
31,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.39666154864636927,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
31,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12189405759827841,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
31,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.09574570970263521,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
31,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.1675549919796116,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
31,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.47872854851317603,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
31,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
32,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
32,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.15215612916924495,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
32,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.2391024886945278,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
32,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
32,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
32,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
32,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
32,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
32,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
32,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
32,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07245529960440236,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
32,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22461142877364731,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
32,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.10868294940660353,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
32,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.18885628999726387,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
32,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.1383259092780833,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
32,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.3952168836516666,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
32,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12153011224668597,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
32,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.09517700985883851,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
32,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.16655976725296737,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
32,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.4758850492941925,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
32,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
33,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
33,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.1518984323059298,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
33,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.23869753648074687,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
33,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
33,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
33,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
33,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
33,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
33,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
33,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
33,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07233258681234754,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
33,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22423101911827734,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
33,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.10849888021852129,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
33,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.18840698892664054,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
33,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.13792140307956655,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
33,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.3940611516559044,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
33,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12123895596541204,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
33,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.09472204998380114,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
33,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.16576358747165199,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
33,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.4736102499190057,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
33,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
34,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
34,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.15166650512894617,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
34,consolidation_loop,AUTO_GG_G1_G2,glia_glia,0.23833307948834398,0.0,False,0.0,0.0,G1;G2,,0.66,GG:G1;GG:G2,False,,local_domains:G1
34,consolidation_loop,AUTO_GN_G0_N0,glia_to_neuron,0.35,0.0,False,0.0,0.0,G0,,0.35,GN_IN:N0;GN_OUT:G0,True,0.0,local_domain:G0
34,consolidation_loop,AUTO_GN_G0_N1,glia_to_neuron,0.25,0.0,False,0.0,0.0,G0,,0.25,GN_IN:N1;GN_OUT:G0,True,0.0,local_domain:G0
34,consolidation_loop,AUTO_GN_G0_N3,glia_to_neuron,0.55,0.0,False,0.0,0.0,G0,,0.55,GN_IN:N3;GN_OUT:G0,True,0.0,local_domain:G0
34,consolidation_loop,AUTO_GN_G1_N0,glia_to_neuron,0.18,0.0,False,0.0,0.0,G1,,0.18,GN_IN:N0;GN_OUT:G1,True,1.0,local_domain:G1
34,consolidation_loop,AUTO_GN_G1_N2,glia_to_neuron,0.2,0.0,False,0.0,0.0,G1,,0.2,GN_IN:N2;GN_OUT:G1,True,1.0,local_domain:G1
34,consolidation_loop,AUTO_GN_G1_N3,glia_to_neuron,1.0,1.0,True,4.0,0.0,G1,,1.0,GN_IN:N3;GN_OUT:G1,True,1.0,local_domain:G1
34,consolidation_loop,AUTO_GN_G1_N6,glia_to_neuron,0.28,0.0,False,0.0,0.0,G1,,0.28,GN_IN:N6;GN_OUT:G1,True,1.0,local_domain:G1
34,consolidation_loop,AUTO_GN_G2_N1,glia_to_neuron,0.07222214529949818,0.0,False,0.0,0.0,G2,,0.2,GN_IN:N1;GN_OUT:G2,True,2.0,local_domain:G2
34,consolidation_loop,AUTO_GN_G2_N3,glia_to_neuron,0.22388865042844433,0.0,False,0.0,0.0,G2,,0.62,GN_IN:N3;GN_OUT:G2,True,2.0,local_domain:G2
34,consolidation_loop,AUTO_GN_G2_N6,glia_to_neuron,0.10833321794924726,0.0,False,0.0,0.0,G2,,0.3,GN_IN:N6;GN_OUT:G2,True,2.0,local_domain:G2
34,consolidation_loop,AUTO_TRI_N0_G1_N6,tripartite,0.1880475480701419,0.0,False,0.0,0.0,N0;G1,,0.2,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
34,consolidation_loop,AUTO_TRI_N2_G1_N3,tripartite,0.13759779812075315,0.0,False,0.0,0.0,N2;G1,,0.20299999999999999,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
34,consolidation_loop,AUTO_TRI_N2_G1_N6,tripartite,0.3931365660592947,0.0,False,0.0,0.0,N2;G1,,0.58,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
34,consolidation_loop,AUTO_TRI_N3_G1_N6,tripartite,0.12100603094039286,0.0,False,0.0,0.0,N3;G1,,0.3,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
34,consolidation_loop,AUTO_TRI_N4_G1_N2,tripartite,0.09435808208377125,0.0,False,0.0,0.0,N4;G1,,0.2,TRI_T:N2;TRI_G:G1,True,1.0,local_domain:G1
34,consolidation_loop,AUTO_TRI_N4_G1_N3,tripartite,0.16512664364659968,0.0,False,0.0,0.0,N4;G1,,0.35,TRI_T:N3;TRI_G:G1,True,1.0,local_domain:G1
34,consolidation_loop,AUTO_TRI_N4_G1_N6,tripartite,0.4717904104188562,1.0,True,1.35,0.0,N4;G1,,1.0,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
34,consolidation_loop,AUTO_TRI_N5_G1_N6,tripartite,0.0,0.0,False,0.0,0.0,N5;G1,,0.35,TRI_T:N6;TRI_G:G1,True,1.0,local_domain:G1
35,consolidation_loop,AUTO_GG_G0_G1,glia_glia,0.96,1.0,True,0.8,1.2,G0;G1,,0.96,GG:G0;GG:G1,False,,local_domains:G0
35,consolidation_loop,AUTO_GG_G0_G2,glia_glia,0.1514577706696609,0.0,False,0.0,0.0,G0;G2,,0.42,GG:G0;GG:G2,False,,local_domains:G0
