agent,trial,stage,candidate_id,edge_type,strength,active,driver,seed
no_retained_fear_memory,22,Ext1,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,22,Ext1,AUTO_TRI_N0_G1_N4,tripartite,1.0,True,0.00979437491207063,20260817
no_retained_fear_memory,22,Ext1,AUTO_TRI_N3_G2_N5,tripartite,0.8799539756701181,True,0.44096884217293447,20260817
no_retained_fear_memory,22,Ext1,AUTO_TRI_N3_G2_N9,tripartite,0.8799539756701181,True,0.44096884217293447,20260817
no_retained_fear_memory,23,Ext1,AUTO_GG_G0_G1,glia_glia,1.0,True,0.007835499929656506,20260817
no_retained_fear_memory,23,Ext1,AUTO_GG_G1_G3,glia_glia,1.0,True,0.007835499929656506,20260817
no_retained_fear_memory,23,Ext1,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,23,Ext1,AUTO_TRI_N0_G1_N4,tripartite,1.0,True,0.007835499929656506,20260817
no_retained_fear_memory,23,Ext1,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,0.487822553419796,20260817
no_retained_fear_memory,23,Ext1,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,0.487822553419796,20260817
no_retained_fear_memory,24,Ext1,AUTO_GG_G0_G1,glia_glia,1.0,True,0.006268399943725205,20260817
no_retained_fear_memory,24,Ext1,AUTO_GG_G1_G3,glia_glia,1.0,True,0.006268399943725205,20260817
no_retained_fear_memory,24,Ext1,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,24,Ext1,AUTO_TRI_N0_G1_N4,tripartite,1.0,True,0.006268399943725205,20260817
no_retained_fear_memory,24,Ext1,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,0.5460127641758118,20260817
no_retained_fear_memory,24,Ext1,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,0.5460127641758118,20260817
no_retained_fear_memory,25,Ext1,AUTO_GG_G0_G1,glia_glia,1.0,True,0.005014719954980164,20260817
no_retained_fear_memory,25,Ext1,AUTO_GG_G1_G3,glia_glia,1.0,True,0.005014719954980164,20260817
no_retained_fear_memory,25,Ext1,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,25,Ext1,AUTO_TRI_N0_G1_N4,tripartite,1.0,True,0.005014719954980164,20260817
no_retained_fear_memory,25,Ext1,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,0.6048837632819097,20260817
no_retained_fear_memory,25,Ext1,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,0.6048837632819097,20260817
no_retained_fear_memory,26,Ext1,AUTO_GG_G0_G1,glia_glia,0.9999209420771187,True,0.004011775963984132,20260817
no_retained_fear_memory,26,Ext1,AUTO_GG_G1_G3,glia_glia,0.9999308243174789,True,0.004011775963984132,20260817
no_retained_fear_memory,26,Ext1,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,26,Ext1,AUTO_TRI_N0_G1_N4,tripartite,0.9999407065578391,True,0.004011775963984132,20260817
no_retained_fear_memory,26,Ext1,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,0.6645919819192015,20260817
no_retained_fear_memory,26,Ext1,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,0.6645919819192015,20260817
no_retained_fear_memory,27,Ext1,AUTO_GG_G0_G1,glia_glia,0.9997776957388137,True,0.0032094207711873056,20260817
no_retained_fear_memory,27,Ext1,AUTO_GG_G1_G3,glia_glia,0.9998054837714621,True,0.0032094207711873056,20260817
no_retained_fear_memory,27,Ext1,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,27,Ext1,AUTO_TRI_N0_G1_N4,tripartite,0.9998332718041103,True,0.0032094207711873056,20260817
no_retained_fear_memory,27,Ext1,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,0.7252739835859626,20260817
no_retained_fear_memory,27,Ext1,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,0.7252739835859626,20260817
no_retained_fear_memory,28,Ext1,AUTO_GG_G0_G1,glia_glia,0.9995830986681696,True,0.0025675366169498445,20260817
no_retained_fear_memory,28,Ext1,AUTO_GG_G1_G3,glia_glia,0.9996352113346485,True,0.0025675366169498445,20260817
no_retained_fear_memory,28,Ext1,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,28,Ext1,AUTO_TRI_N0_G1_N4,tripartite,0.9996873240011273,True,0.0025675366169498445,20260817
no_retained_fear_memory,28,Ext1,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,0.787045337551187,20260817
no_retained_fear_memory,28,Ext1,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,0.787045337551187,20260817
no_retained_fear_memory,29,Ext2,AUTO_GG_G0_G1,glia_glia,0.9993474210116544,True,0.002054029293559876,20260817
no_retained_fear_memory,29,Ext2,AUTO_GG_G1_G3,glia_glia,0.9994289933851976,True,0.002054029293559876,20260817
no_retained_fear_memory,29,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,29,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9995105657587409,True,0.002054029293559876,20260817
no_retained_fear_memory,29,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,0.8499988147901262,20260817
no_retained_fear_memory,29,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,0.8499988147901262,20260817
no_retained_fear_memory,30,Ext2,AUTO_GG_G0_G1,glia_glia,0.9990788788864422,True,0.0016432234348479008,20260817
no_retained_fear_memory,30,Ext2,AUTO_GG_G1_G3,glia_glia,0.999194019025637,True,0.0016432234348479008,20260817
no_retained_fear_memory,30,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,30,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9993091591648318,True,0.0016432234348479008,20260817
no_retained_fear_memory,30,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,0.9142020280017559,20260817
no_retained_fear_memory,30,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,0.9142020280017559,20260817
no_retained_fear_memory,31,Ext2,AUTO_GG_G0_G1,glia_glia,0.9987840451862725,True,0.0013145787478783207,20260817
no_retained_fear_memory,31,Ext2,AUTO_GG_G1_G3,glia_glia,0.9989360395379885,True,0.0013145787478783207,20260817
no_retained_fear_memory,31,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,31,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9990880338897045,True,0.0013145787478783207,20260817
no_retained_fear_memory,31,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,0.979694668099421,20260817
no_retained_fear_memory,31,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,0.979694668099421,20260817
no_retained_fear_memory,32,Ext2,AUTO_GG_G0_G1,glia_glia,0.9984681782261368,True,0.0010516629983026566,20260817
no_retained_fear_memory,32,Ext2,AUTO_GG_G1_G3,glia_glia,0.9986596559478697,True,0.0010516629983026566,20260817
no_retained_fear_memory,32,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,32,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9988511336696027,True,0.0010516629983026566,20260817
no_retained_fear_memory,32,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,32,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,33,Ext2,AUTO_GG_G0_G1,glia_glia,0.9981354846580281,True,0.0008413303986421253,20260817
no_retained_fear_memory,33,Ext2,AUTO_GG_G1_G3,glia_glia,0.9983685490757745,True,0.0008413303986421253,20260817
no_retained_fear_memory,33,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,33,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9986016134935212,True,0.0008413303986421253,20260817
no_retained_fear_memory,33,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,33,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,34,Ext2,AUTO_GG_G0_G1,glia_glia,0.9977893298035413,True,0.0006730643189137003,20260817
no_retained_fear_memory,34,Ext2,AUTO_GG_G1_G3,glia_glia,0.9980656635780986,True,0.0006730643189137003,20260817
no_retained_fear_memory,34,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,34,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9983419973526559,True,0.0006730643189137003,20260817
no_retained_fear_memory,34,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,34,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,35,Ext2,AUTO_GG_G0_G1,glia_glia,0.9974324059199517,True,0.0005384514551309603,20260817
no_retained_fear_memory,35,Ext2,AUTO_GG_G1_G3,glia_glia,0.9977533551799578,True,0.0005384514551309603,20260817
no_retained_fear_memory,35,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,35,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9980743044399638,True,0.0005384514551309603,20260817
no_retained_fear_memory,35,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,35,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,36,Ext2,AUTO_GG_G0_G1,glia_glia,0.9970668668130801,True,0.00043076116410476823,20260817
no_retained_fear_memory,36,Ext2,AUTO_GG_G1_G3,glia_glia,0.9974335084614451,True,0.00043076116410476823,20260817
no_retained_fear_memory,36,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,36,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.99780015010981,True,0.00043076116410476823,20260817
no_retained_fear_memory,36,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,36,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,37,Ext2,AUTO_GG_G0_G1,glia_glia,0.9966944355275829,True,0.0003446089312838146,20260817
no_retained_fear_memory,37,Ext2,AUTO_GG_G1_G3,glia_glia,0.9971076310866349,True,0.0003446089312838146,20260817
no_retained_fear_memory,37,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,37,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9975208266456871,True,0.0003446089312838146,20260817
no_retained_fear_memory,37,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,37,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,38,Ext2,AUTO_GG_G0_G1,glia_glia,0.996316490499185,True,0.00027568714502705167,20260817
no_retained_fear_memory,38,Ext2,AUTO_GG_G1_G3,glia_glia,0.9967769291867868,True,0.00027568714502705167,20260817
no_retained_fear_memory,38,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,38,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9972373678743887,True,0.00027568714502705167,20260817
no_retained_fear_memory,38,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,38,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,39,Ext2,AUTO_GG_G0_G1,glia_glia,0.9959341344764667,True,0.00022054971602164134,20260817
no_retained_fear_memory,39,Ext2,AUTO_GG_G1_G3,glia_glia,0.9964423676669083,True,0.00022054971602164134,20260817
no_retained_fear_memory,39,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,39,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.99695060085735,True,0.00022054971602164134,20260817
no_retained_fear_memory,39,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,39,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,40,Ext2,AUTO_GG_G0_G1,glia_glia,0.9955482496582921,True,0.0001764397728173131,20260817
no_retained_fear_memory,40,Ext2,AUTO_GG_G1_G3,glia_glia,0.9961047184510056,True,0.0001764397728173131,20260817
no_retained_fear_memory,40,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,40,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.996661187243719,True,0.0001764397728173131,20260817
no_retained_fear_memory,40,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,40,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,41,Ext2,AUTO_GG_G0_G1,glia_glia,0.9951595418037524,True,0.00014115181825385048,20260817
no_retained_fear_memory,41,Ext2,AUTO_GG_G1_G3,glia_glia,0.9957645990782833,True,0.00014115181825385048,20260817
no_retained_fear_memory,41,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,41,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9963696563528143,True,0.00014115181825385048,20260817
no_retained_fear_memory,41,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,41,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,42,Ext2,AUTO_GG_G0_G1,glia_glia,0.9947685755201207,True,0.00011292145460308038,20260817
no_retained_fear_memory,42,Ext2,AUTO_GG_G1_G3,glia_glia,0.9954225035801055,True,0.00011292145460308038,20260817
no_retained_fear_memory,42,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,42,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9960764316400904,True,0.00011292145460308038,20260817
no_retained_fear_memory,42,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,42,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,43,Ext2,AUTO_GG_G0_G1,glia_glia,0.9943758024932152,True,9.033716368246431e-05,20260817
no_retained_fear_memory,43,Ext2,AUTO_GG_G1_G3,glia_glia,0.9950788271815633,True,9.033716368246431e-05,20260817
no_retained_fear_memory,43,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,43,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9957818518699113,True,9.033716368246431e-05,20260817
no_retained_fear_memory,43,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,43,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,44,Ext2,AUTO_GG_G0_G1,glia_glia,0.9939815840716909,True,7.226973094597146e-05,20260817
no_retained_fear_memory,44,Ext2,AUTO_GG_G1_G3,glia_glia,0.9947338860627295,True,7.226973094597146e-05,20260817
no_retained_fear_memory,44,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,44,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9954861880537681,True,7.226973094597146e-05,20260817
no_retained_fear_memory,44,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,44,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,45,Ext2,AUTO_GG_G0_G1,glia_glia,0.9935862093344714,True,5.781578475677717e-05,20260817
no_retained_fear_memory,45,Ext2,AUTO_GG_G1_G3,glia_glia,0.9943879331676625,True,5.781578475677717e-05,20260817
no_retained_fear_memory,45,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,45,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9951896570008535,True,5.781578475677717e-05,20260817
no_retained_fear_memory,45,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,45,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,46,Ext2,AUTO_GG_G0_G1,glia_glia,0.9931899095446959,True,4.6252627805421734e-05,20260817
no_retained_fear_memory,46,Ext2,AUTO_GG_G1_G3,glia_glia,0.9940411708516089,True,4.6252627805421734e-05,20260817
no_retained_fear_memory,46,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,46,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9948924321585219,True,4.6252627805421734e-05,20260817
no_retained_fear_memory,46,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,46,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,47,Ext2,AUTO_GG_G0_G1,glia_glia,0.9927928697128754,True,3.700210224433739e-05,20260817
no_retained_fear_memory,47,Ext2,AUTO_GG_G1_G3,glia_glia,0.993693760998766,True,3.700210224433739e-05,20260817
no_retained_fear_memory,47,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,47,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9945946522846565,True,3.700210224433739e-05,20260817
no_retained_fear_memory,47,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,47,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,48,Ext2,AUTO_GG_G0_G1,glia_glia,0.992395237847419,True,2.960168179546991e-05,20260817
no_retained_fear_memory,48,Ext2,AUTO_GG_G1_G3,glia_glia,0.9933458331164917,True,2.960168179546991e-05,20260817
no_retained_fear_memory,48,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,48,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9942964283855642,True,2.960168179546991e-05,20260817
no_retained_fear_memory,48,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,48,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,49,Ext2,AUTO_GG_G0_G1,glia_glia,0.9919971323550539,True,2.368134543637593e-05,20260817
no_retained_fear_memory,49,Ext2,AUTO_GG_G1_G3,glia_glia,0.9929974908106722,True,2.368134543637593e-05,20260817
no_retained_fear_memory,49,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,49,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9939978492662904,True,2.368134543637593e-05,20260817
no_retained_fear_memory,49,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,49,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,50,Ext2,AUTO_GG_G0_G1,glia_glia,0.9915986479611618,True,1.8945076349100747e-05,20260817
no_retained_fear_memory,50,Ext2,AUTO_GG_G1_G3,glia_glia,0.9926488169660167,True,1.8945076349100747e-05,20260817
no_retained_fear_memory,50,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,50,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9936989859708714,True,1.8945076349100747e-05,20260817
no_retained_fear_memory,50,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,50,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,51,Ext2,AUTO_GG_G0_G1,glia_glia,0.9911998604460481,True,1.5156061079280599e-05,20260817
no_retained_fear_memory,51,Ext2,AUTO_GG_G1_G3,glia_glia,0.9922998778902923,True,1.5156061079280599e-05,20260817
no_retained_fear_memory,51,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,51,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9933998953345361,True,1.5156061079280599e-05,20260817
no_retained_fear_memory,51,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,51,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,52,Ext2,AUTO_GG_G0_G1,glia_glia,0.9908008304339572,True,1.2124848863424479e-05,20260817
no_retained_fear_memory,52,Ext2,AUTO_GG_G1_G3,glia_glia,0.9919507266297127,True,1.2124848863424479e-05,20260817
no_retained_fear_memory,52,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,52,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9931006228254678,True,1.2124848863424479e-05,20260817
no_retained_fear_memory,52,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,52,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,53,Ext2,AUTO_GG_G0_G1,glia_glia,0.9904016064242844,True,9.699879090739585e-06,20260817
no_retained_fear_memory,53,Ext2,AUTO_GG_G1_G3,glia_glia,0.9916014056212491,True,9.699879090739585e-06,20260817
no_retained_fear_memory,53,Ext2,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,53,Ext2,AUTO_TRI_N0_G1_N4,tripartite,0.9928012048182133,True,9.699879090739585e-06,20260817
no_retained_fear_memory,53,Ext2,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,53,Ext2,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,54,E-Ret,AUTO_GG_G0_G1,glia_glia,0.9904016064242844,True,9.699879090739585e-06,20260817
no_retained_fear_memory,54,E-Ret,AUTO_GG_G1_G3,glia_glia,0.9916014056212491,True,9.699879090739585e-06,20260817
no_retained_fear_memory,54,E-Ret,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,54,E-Ret,AUTO_TRI_N0_G1_N4,tripartite,0.9928012048182133,True,9.699879090739585e-06,20260817
no_retained_fear_memory,54,E-Ret,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,54,E-Ret,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,55,E-Ret,AUTO_GG_G0_G1,glia_glia,0.9904016064242844,True,9.699879090739585e-06,20260817
no_retained_fear_memory,55,E-Ret,AUTO_GG_G1_G3,glia_glia,0.9916014056212491,True,9.699879090739585e-06,20260817
no_retained_fear_memory,55,E-Ret,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,55,E-Ret,AUTO_TRI_N0_G1_N4,tripartite,0.9928012048182133,True,9.699879090739585e-06,20260817
no_retained_fear_memory,55,E-Ret,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,55,E-Ret,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,56,E-Ret,AUTO_GG_G0_G1,glia_glia,0.9904016064242844,True,9.699879090739585e-06,20260817
no_retained_fear_memory,56,E-Ret,AUTO_GG_G1_G3,glia_glia,0.9916014056212491,True,9.699879090739585e-06,20260817
no_retained_fear_memory,56,E-Ret,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,56,E-Ret,AUTO_TRI_N0_G1_N4,tripartite,0.9928012048182133,True,9.699879090739585e-06,20260817
no_retained_fear_memory,56,E-Ret,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,56,E-Ret,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,57,E-Ret,AUTO_GG_G0_G1,glia_glia,0.9904016064242844,True,9.699879090739585e-06,20260817
no_retained_fear_memory,57,E-Ret,AUTO_GG_G1_G3,glia_glia,0.9916014056212491,True,9.699879090739585e-06,20260817
no_retained_fear_memory,57,E-Ret,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,57,E-Ret,AUTO_TRI_N0_G1_N4,tripartite,0.9928012048182133,True,9.699879090739585e-06,20260817
no_retained_fear_memory,57,E-Ret,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,57,E-Ret,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,58,E-Ret,AUTO_GG_G0_G1,glia_glia,0.9904016064242844,True,9.699879090739585e-06,20260817
no_retained_fear_memory,58,E-Ret,AUTO_GG_G1_G3,glia_glia,0.9916014056212491,True,9.699879090739585e-06,20260817
no_retained_fear_memory,58,E-Ret,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,58,E-Ret,AUTO_TRI_N0_G1_N4,tripartite,0.9928012048182133,True,9.699879090739585e-06,20260817
no_retained_fear_memory,58,E-Ret,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,58,E-Ret,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,59,F-Ren,AUTO_GG_G0_G1,glia_glia,0.9904016064242844,True,9.699879090739585e-06,20260817
no_retained_fear_memory,59,F-Ren,AUTO_GG_G1_G3,glia_glia,0.9916014056212491,True,9.699879090739585e-06,20260817
no_retained_fear_memory,59,F-Ren,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,59,F-Ren,AUTO_TRI_N0_G1_N4,tripartite,0.9928012048182133,True,9.699879090739585e-06,20260817
no_retained_fear_memory,59,F-Ren,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,59,F-Ren,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,60,F-Ren,AUTO_GG_G0_G1,glia_glia,0.9904016064242844,True,9.699879090739585e-06,20260817
no_retained_fear_memory,60,F-Ren,AUTO_GG_G1_G3,glia_glia,0.9916014056212491,True,9.699879090739585e-06,20260817
no_retained_fear_memory,60,F-Ren,AUTO_GG_G2_G5,glia_glia,1.0,True,1.0,20260817
no_retained_fear_memory,60,F-Ren,AUTO_TRI_N0_G1_N4,tripartite,0.9928012048182133,True,9.699879090739585e-06,20260817
no_retained_fear_memory,60,F-Ren,AUTO_TRI_N3_G2_N5,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,60,F-Ren,AUTO_TRI_N3_G2_N9,tripartite,1.0,True,1.0,20260817
no_retained_fear_memory,61,F-Ren,AUTO_GG_G0_G1,glia_glia,0.9904016064242844,True,9.699879090739585e-06,20260817
no_retained_fear_memory,61,F-Ren,AUTO_GG_G1_G3,glia_glia,0.9916014056212491,True,9.699879090739585e-06,20260817
